number,title,state,created_at,closed_at,labels,duration_days
64604,BUG: Need to be able to specify location of legacy files for tests,closed,2026-03-15 16:29:06+00:00,2026-04-16 19:48:07+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}, {'id': 47229190, 'node_id': 'MDU6TGFiZWw0NzIyOTE5MA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/IO%20HDF5', 'name': 'IO HDF5', 'color': '5319e7', 'default': False, 'description': 'read_hdf, HDFStore'}, {'id': 307649777, 'node_id': 'MDU6TGFiZWwzMDc2NDk3Nzc=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Needs%20Info', 'name': 'Needs Info', 'color': '207de5', 'default': False, 'description': 'Clarification about behavior needed to assess issue'}]",32.13820601851852
64603,TYP: enable mypy checks for pandas.errors,closed,2026-03-15 16:24:40+00:00,2026-03-15 18:36:16+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",0.0913888888888889
64602,TYP: enable mypy for array_algos.putmask,closed,2026-03-15 16:17:57+00:00,2026-03-15 17:35:44+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",0.054016203703703705
64601,DOC: Clarify reindexing in column assignment (#39845),closed,2026-03-15 04:42:34+00:00,2026-04-04 21:16:00+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}, {'id': 2822098, 'node_id': 'MDU6TGFiZWwyODIyMDk4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Indexing', 'name': 'Indexing', 'color': '0b02e1', 'default': False, 'description': 'Related to indexing on series/frames, not to indexes themselves'}]",20.68988425925926
64600,CI: Upload test coverage to Codecov again,closed,2026-03-14 21:52:30+00:00,2026-03-15 23:19:47+00:00,"[{'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",1.060613425925926
64599,TYP: Add type annotations to FrozenList,closed,2026-03-14 21:32:24+00:00,2026-03-15 18:38:11+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",0.8790162037037037
64598,CI: Pixi followups,closed,2026-03-14 20:42:54+00:00,2026-03-14 21:52:47+00:00,"[{'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",0.04853009259259259
64597,"Deprecate `engine=""fastparquet""` in `pd.read_parquet`",closed,2026-03-14 18:29:25+00:00,2026-03-26 18:54:04+00:00,"[{'id': 87485152, 'node_id': 'MDU6TGFiZWw4NzQ4NTE1Mg==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Deprecate', 'name': 'Deprecate', 'color': '5319e7', 'default': False, 'description': 'Functionality to remove in pandas'}, {'id': 527603109, 'node_id': 'MDU6TGFiZWw1Mjc2MDMxMDk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Dependencies', 'name': 'Dependencies', 'color': 'd93f0b', 'default': False, 'description': 'Required and optional dependencies'}]",12.017118055555555
64596,Backport PR #64077 on branch 3.0.x (ENH: Support pd.col expressions in Series.case_when ),closed,2026-03-14 17:25:34+00:00,2026-03-14 18:34:26+00:00,"[{'id': 76812, 'node_id': 'MDU6TGFiZWw3NjgxMg==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Enhancement', 'name': 'Enhancement', 'color': '4E9A06', 'default': False, 'description': None}, {'id': 6478981744, 'node_id': 'LA_kwDOAA0YD88AAAABgi1qcA', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Conditionals', 'name': 'Conditionals', 'color': 'bfd4f2', 'default': False, 'description': 'E.g. where, mask, case_when'}, {'id': 10101295719, 'node_id': 'LA_kwDOAA0YD88AAAACWhWKZw', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/pd.col', 'name': 'pd.col', 'color': '3cde80', 'default': False, 'description': 'pd.col API'}]",0.047824074074074074
64595,ENH: Migrate numpydoc validation to sphinx,closed,2026-03-14 17:02:09+00:00,2026-03-19 15:37:42+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}]",4.941354166666667
64592,BUG: concat with datetime64 columns of differing resolutions results ...,closed,2026-03-14 08:46:30+00:00,2026-03-14 16:41:53+00:00,[],0.33012731481481483
64591,BUG: Conversion from datetime64[ns] to datetime does not effect .info...,closed,2026-03-14 08:37:23+00:00,2026-03-14 12:11:55+00:00,[],0.1489814814814815
64590,PERF: pass string path to PyArrow in read_parquet instead of file handle,closed,2026-03-14 02:09:54+00:00,2026-03-15 22:29:56+00:00,"[{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}]",1.8472453703703704
64589,DEPR: deprecate non-ndarray/Series/Index x in cut and qcut,closed,2026-03-14 02:06:47+00:00,2026-03-25 19:08:28+00:00,"[{'id': 87485152, 'node_id': 'MDU6TGFiZWw4NzQ4NTE1Mg==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Deprecate', 'name': 'Deprecate', 'color': '5319e7', 'default': False, 'description': 'Functionality to remove in pandas'}]",11.709502314814815
64587,TST: Add regression test for GH#55969,closed,2026-03-13 22:02:13+00:00,2026-03-22 20:50:40+00:00,[],8.9503125
64586,TYP: Add __class_getitem__ to Index and Series,closed,2026-03-13 21:32:26+00:00,2026-03-13 22:02:21+00:00,[],0.020775462962962964
64584,DOC: HTTP 522 when trying to load Pandas documentation website,closed,2026-03-13 15:57:35+00:00,2026-03-18 14:55:07+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}]",4.95662037037037
64583,DOC: clarifying min_itemsize in HDFStore.append and HDFStore.put documentation,closed,2026-03-13 15:10:14+00:00,2026-03-23 22:22:14+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}, {'id': 47229190, 'node_id': 'MDU6TGFiZWw0NzIyOTE5MA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/IO%20HDF5', 'name': 'IO HDF5', 'color': '5319e7', 'default': False, 'description': 'read_hdf, HDFStore'}]",10.3
64582,PERF: [POC] compute skew and kurtosis with SIMD Using Vector Extensions,closed,2026-03-13 13:55:42+00:00,2026-04-29 21:46:13+00:00,"[{'id': 129350, 'node_id': 'MDU6TGFiZWwxMjkzNTA=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Build', 'name': 'Build', 'color': '75507B', 'default': False, 'description': 'Library building on various platforms'}]",47.32674768518518
64581,BUG: fix ArrowExtensionArray construction with NaN in string data,closed,2026-03-13 13:11:59+00:00,2026-03-16 18:39:20+00:00,[],3.227326388888889
64580,"TST: adjust tests for the deprecation default `exact` in `assert_index_equal` from ""equiv"" to True",closed,2026-03-13 11:24:05+00:00,2026-03-14 17:04:45+00:00,"[{'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}, {'id': 1218227310, 'node_id': 'MDU6TGFiZWwxMjE4MjI3MzEw', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Index', 'name': 'Index', 'color': 'e99695', 'default': False, 'description': 'Related to the Index class or subclasses'}]",1.236574074074074
64579,BUG: use our arrow->pandas conversion utility in read_iceberg (correct string dtype),closed,2026-03-13 10:06:24+00:00,2026-03-14 16:54:50+00:00,"[{'id': 3303158446, 'node_id': 'MDU6TGFiZWwzMzAzMTU4NDQ2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Arrow', 'name': 'Arrow', 'color': 'f9d0c4', 'default': False, 'description': 'pyarrow functionality'}]",1.2836342592592593
64577,Backport PR #64529 on branch 3.0.x (PERF: avoid if_else operation for simple full slice in ArrowExtensionArray.__setitem__),closed,2026-03-13 07:34:10+00:00,2026-03-13 12:44:29+00:00,"[{'id': 2822098, 'node_id': 'MDU6TGFiZWwyODIyMDk4', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Indexing', 'name': 'Indexing', 'color': '0b02e1', 'default': False, 'description': 'Related to indexing on series/frames, not to indexes themselves'}, {'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}, {'id': 3303158446, 'node_id': 'MDU6TGFiZWwzMzAzMTU4NDQ2', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Arrow', 'name': 'Arrow', 'color': 'f9d0c4', 'default': False, 'description': 'pyarrow functionality'}]",0.2154976851851852
64576,用matplotlib的sharey=True参数时相关 bug修复,closed,2026-03-13 06:40:02+00:00,2026-03-13 07:47:43+00:00,[],0.047002314814814816
64575,PERF: use np.unique instead of pd.unique in _FrequencyInferer,closed,2026-03-13 01:32:17+00:00,2026-03-19 14:33:49+00:00,"[{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}]",6.542731481481481
64574,PERF: optimize block consolidation,closed,2026-03-13 01:08:51+00:00,2026-04-20 13:58:58+00:00,"[{'id': 8935311, 'node_id': 'MDU6TGFiZWw4OTM1MzEx', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Performance', 'name': 'Performance', 'color': 'a10c02', 'default': False, 'description': 'Memory or execution speed performance'}]",38.53480324074074
64573,TYP: Add type annotations to Index (pandas/core/indexes/base.py),closed,2026-03-13 00:26:00+00:00,2026-03-14 16:58:33+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",1.6892708333333333
64572,TYP: annotate core.common and core.dtypes.cast,closed,2026-03-13 00:22:47+00:00,2026-03-13 16:46:13+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",0.6829398148148148
64571,BUG: Fix `read_html` parsing a nested inner table incorrectly with html5lib/bs4,closed,2026-03-12 21:40:31+00:00,2026-04-26 13:07:08+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 57395487, 'node_id': 'MDU6TGFiZWw1NzM5NTQ4Nw==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/IO%20HTML', 'name': 'IO HTML', 'color': '006b75', 'default': False, 'description': 'read_html, to_html, Styler.apply, Styler.applymap'}]",44.643483796296294
64570,TST: use assert_invalid_comparison in test_datetime64,closed,2026-03-12 21:29:17+00:00,2026-03-12 22:51:24+00:00,"[{'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}]",0.057025462962962965
64569,BUG: Fix HDFStore.put with StringDtype columns and compression (#64180),closed,2026-03-12 21:15:50+00:00,2026-03-26 19:30:42+00:00,"[{'id': 76811, 'node_id': 'MDU6TGFiZWw3NjgxMQ==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Bug', 'name': 'Bug', 'color': 'e10c02', 'default': False, 'description': None}, {'id': 47229190, 'node_id': 'MDU6TGFiZWw0NzIyOTE5MA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/IO%20HDF5', 'name': 'IO HDF5', 'color': '5319e7', 'default': False, 'description': 'read_hdf, HDFStore'}, {'id': 57522093, 'node_id': 'MDU6TGFiZWw1NzUyMjA5Mw==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Strings', 'name': 'Strings', 'color': '5319e7', 'default': False, 'description': 'String extension data type and string data'}]",13.926990740740742
64568,DEP: Upgrade pytest-cython to 0.4.0,closed,2026-03-12 20:05:13+00:00,2026-03-12 21:20:10+00:00,"[{'id': 134699, 'node_id': 'MDU6TGFiZWwxMzQ2OTk=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Docs', 'name': 'Docs', 'color': '3465A4', 'default': False, 'description': None}, {'id': 48070600, 'node_id': 'MDU6TGFiZWw0ODA3MDYwMA==', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/CI', 'name': 'CI', 'color': 'a2bca7', 'default': False, 'description': 'Continuous Integration'}]",0.05204861111111111
64567,BUG: raising clear error for hist/box with duplicate column names,closed,2026-03-12 19:09:43+00:00,2026-03-22 18:41:06+00:00,[],9.980127314814816
64566,TST: Avoid referencing coverage in pytest filterwarnings config,closed,2026-03-12 17:26:51+00:00,2026-03-12 18:38:39+00:00,"[{'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}, {'id': 129350, 'node_id': 'MDU6TGFiZWwxMjkzNTA=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Build', 'name': 'Build', 'color': '75507B', 'default': False, 'description': 'Library building on various platforms'}]",0.04986111111111111
64565,DOC: Fix ES01 for pandas.api.typing.SeriesGroupBy,closed,2026-03-12 17:20:53+00:00,2026-03-12 19:15:27+00:00,[],0.07956018518518519
64564,BUG: Rename vendored ujson module from json to _ujson,closed,2026-03-12 17:18:38+00:00,2026-03-12 23:53:53+00:00,"[{'id': 129350, 'node_id': 'MDU6TGFiZWwxMjkzNTA=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Build', 'name': 'Build', 'color': '75507B', 'default': False, 'description': 'Library building on various platforms'}]",0.27447916666666666
64563,CI: fix 113 pyright warnings in code checks build,closed,2026-03-12 17:01:31+00:00,2026-03-12 20:04:46+00:00,[],0.12725694444444444
64562,TYP: add type annotations for dynamically-inherited DatetimeIndex attributes,closed,2026-03-12 16:56:20+00:00,2026-03-18 22:22:42+00:00,"[{'id': 1280988427, 'node_id': 'MDU6TGFiZWwxMjgwOTg4NDI3', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Typing', 'name': 'Typing', 'color': 'ea91a4', 'default': False, 'description': 'type annotations, mypy/pyright type checking'}]",6.226643518518519
64561,TST: remove unnecessary check_freq=False in pytables tests,closed,2026-03-12 16:49:17+00:00,2026-03-12 19:09:44+00:00,"[{'id': 127685, 'node_id': 'MDU6TGFiZWwxMjc2ODU=', 'url': 'https://api.github.com/repos/pandas-dev/pandas/labels/Testing', 'name': 'Testing', 'color': 'C4A000', 'default': False, 'description': 'pandas testing functions or related to the test suite'}]",0.09753472222222222
